regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Nordeste,MA,,21,,,,2020-05-31,23,7075181,34639,2019,955,23,,,
Nordeste,MA,,21,,,,2020-06-01,23,7075181,35297,658,976,21,,,
Nordeste,MA,,21,,,,2020-06-02,23,7075181,36625,1328,997,21,,,
Nordeste,MA,,21,,,,2020-06-03,23,7075181,38174,1549,1028,31,,,
Nordeste,MA,,21,,,,2020-06-04,23,7075181,40629,2455,1062,34,,,
Nordeste,MA,,21,,,,2020-06-05,23,7075181,43313,2684,1095,33,,,
Nordeste,MA,,21,,,,2020-06-06,23,7075181,45470,2157,1132,37,,,
Nordeste,MA,,21,,,,2020-06-07,24,7075181,47593,2123,1170,38,,,
Nordeste,MA,,21,,,,2020-06-08,24,7075181,49371,1778,1247,77,,,
Nordeste,MA,,21,,,,2020-06-09,24,7075181,52069,2698,1285,38,,,
Nordeste,MA,,21,,,,2020-06-10,24,7075181,53508,1439,1322,37,,,
Nordeste,MA,,21,,,,2020-06-11,24,7075181,55680,2172,1360,38,,,
Nordeste,MA,,21,,,,2020-06-12,24,7075181,57605,1925,1399,39,,,
Nordeste,MA,,21,,,,2020-06-13,24,7075181,58859,1254,1436,37,,,
Nordeste,MA,,21,,,,2020-06-14,25,7075181,59850,991,1467,31,,,
Nordeste,MA,,21,,,,2020-06-15,25,7075181,60592,742,1499,32,,,
Nordeste,MA,,21,,,,2020-06-16,25,7075181,62711,2119,1537,38,,,
Nordeste,MA,,21,,,,2020-06-17,25,7075181,64735,2024,1570,33,,,
Nordeste,MA,,21,,,,2020-06-18,25,7075181,66091,1356,1607,37,,,
Nordeste,MA,,21,,,,2020-06-19,25,7075181,68500,2409,1645,38,,,
Nordeste,MA,,21,,,,2020-06-20,25,7075181,69673,1173,1684,39,,,
Nordeste,MA,,21,,,,2020-06-21,26,7075181,70059,386,1721,37,,,
Nordeste,MA,,21,,,,2020-06-22,26,7075181,70689,630,1760,39,,,
Nordeste,MA,,21,,,,2020-06-23,26,7075181,72021,1332,1797,37,,,
Nordeste,MA,,21,,,,2020-06-24,26,7075181,73314,1293,1836,39,,,
Nordeste,MA,,21,,,,2020-06-25,26,7075181,74925,1611,1871,35,,,
Nordeste,MA,,21,,,,2020-06-26,26,7075181,76698,1773,1906,35,,,
Nordeste,MA,,21,,,,2020-06-27,26,7075181,78115,1417,1943,37,,,
Nordeste,MA,,21,,,,2020-06-28,27,7075181,78512,397,1982,39,,,
Nordeste,MA,,21,,,,2020-06-29,27,7075181,78969,457,2012,30,,,
Nordeste,MA,,21,,,,2020-06-30,27,7075181,80451,1482,2048,36,,,
Nordeste,MA,,21,,,,2020-07-01,27,7075181,83256,2805,2081,33,,,
Nordeste,MA,,21,,,,2020-07-02,27,7075181,86025,2769,2119,38,,,
Nordeste,MA,,21,,,,2020-07-03,27,7075181,88214,2189,2153,34,,,
Nordeste,MA,,21,,,,2020-07-04,27,7075181,89057,843,2185,32,,,
Nordeste,MA,,21,,,,2020-07-05,28,7075181,89714,657,2219,34,,,
Nordeste,MA,,21,,,,2020-07-06,28,7075181,90251,537,2250,31,,,
Nordeste,MA,,21,,,,2020-07-07,28,7075181,92088,1837,2286,36,,,
Nordeste,MA,,21,,,,2020-07-08,28,7075181,92939,851,2324,38,,,
Nordeste,MA,,21,,,,2020-07-09,28,7075181,95323,2384,2357,33,,,
Nordeste,MA,,21,,,,2020-07-10,28,7075181,96718,1395,2392,35,,,
Nordeste,MA,,21,,,,2020-07-11,28,7075181,98398,1680,2426,34,,,
Nordeste,MA,,21,,,,2020-07-12,29,7075181,98952,554,2463,37,,,
Nordeste,MA,,21,,,,2020-07-13,29,7075181,99830,878,2501,38,,,
Nordeste,MA,,21,,,,2020-07-14,29,7075181,101467,1637,2536,35,,,
Nordeste,MA,,21,,,,2020-07-15,29,7075181,102469,1002,2572,36,,,
Nordeste,MA,,21,,,,2020-07-16,29,7075181,104126,1657,2608,36,,,
Nordeste,MA,,21,,,,2020-07-17,29,7075181,105183,1057,2640,32,,,
Nordeste,MA,,21,,,,2020-07-18,29,7075181,106092,909,2676,36,,,
Nordeste,MA,,21,,,,2020-07-19,30,7075181,106325,233,2708,32,,,
Nordeste,MA,,21,,,,2020-07-20,30,7075181,106906,581,2740,32,,,
Nordeste,MA,,21,,,,2020-07-21,30,7075181,108154,1248,2778,38,,,
Nordeste,MA,,21,,,,2020-07-22,30,7075181,109731,1577,2810,32,,,
Nordeste,MA,,21,,,,2020-07-23,30,7075181,111488,1757,2840,30,,,
Nordeste,MA,,21,,,,2020-07-24,30,7075181,112683,1195,2871,31,,,
Nordeste,MA,,21,,,,2020-07-25,30,7075181,113563,880,2898,27,,,
Nordeste,MA,,21,,,,2020-07-26,31,7075181,113891,328,2923,25,,,
Nordeste,MA,,21,,,,2020-07-27,31,7075181,114585,694,2943,20,,,
Nordeste,MA,,21,,,,2020-07-28,31,7075181,115988,1403,2959,16,,,
Nordeste,MA,,21,,,,2020-07-29,31,7075181,117694,1706,2978,19,,,
Nordeste,MA,,21,,,,2020-07-30,31,7075181,119262,1568,2996,18,,,
Nordeste,MA,,21,,,,2020-07-31,31,7075181,120661,1399,3013,17,,,
Nordeste,MA,,21,,,,2020-08-01,31,7075181,121581,920,3032,19,,,
Nordeste,MA,,21,,,,2020-08-02,32,7075181,121953,372,3050,18,,,
Nordeste,MA,,21,,,,2020-08-03,32,7075181,122482,529,3069,19,,,
Nordeste,MA,,21,,,,2020-08-04,32,7075181,123887,1405,3085,16,,,
Nordeste,MA,,21,,,,2020-08-05,32,7075181,125459,1572,3103,18,,,
Nordeste,PI,,22,,,,2020-02-25,9,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-02-26,9,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-02-27,9,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-02-28,9,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-02-29,9,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-01,10,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-02,10,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-03,10,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-04,10,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-05,10,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-06,10,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-07,10,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-08,11,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-09,11,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-10,11,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-11,11,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-12,11,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-13,11,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-14,11,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-15,12,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-16,12,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-17,12,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-18,12,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-19,12,3273227,0,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-20,12,3273227,3,3,0,0,,,
Nordeste,PI,,22,,,,2020-03-21,12,3273227,4,1,0,0,,,
Nordeste,PI,,22,,,,2020-03-22,13,3273227,4,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-23,13,3273227,6,2,0,0,,,
Nordeste,PI,,22,,,,2020-03-24,13,3273227,6,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-25,13,3273227,8,2,0,0,,,
Nordeste,PI,,22,,,,2020-03-26,13,3273227,9,1,0,0,,,
Nordeste,PI,,22,,,,2020-03-27,13,3273227,9,0,0,0,,,
Nordeste,PI,,22,,,,2020-03-28,13,3273227,11,2,1,1,,,
Nordeste,PI,,22,,,,2020-03-29,14,3273227,14,3,1,0,,,
Nordeste,PI,,22,,,,2020-03-30,14,3273227,16,2,3,2,,,
Nordeste,PI,,22,,,,2020-03-31,14,3273227,18,2,4,1,,,
Nordeste,PI,,22,,,,2020-04-01,14,3273227,18,0,4,0,,,
Nordeste,PI,,22,,,,2020-04-02,14,3273227,19,1,4,0,,,
Nordeste,PI,,22,,,,2020-04-03,14,3273227,21,2,4,0,,,
Nordeste,PI,,22,,,,2020-04-04,14,3273227,22,1,4,0,,,
Nordeste,PI,,22,,,,2020-04-05,15,3273227,23,1,4,0,,,
Nordeste,PI,,22,,,,2020-04-06,15,3273227,23,0,4,0,,,
Nordeste,PI,,22,,,,2020-04-07,15,3273227,28,5,4,0,,,
Nordeste,PI,,22,,,,2020-04-08,15,3273227,31,3,5,1,,,
Nordeste,PI,,22,,,,2020-04-09,15,3273227,38,7,6,1,,,
Nordeste,PI,,22,,,,2020-04-10,15,3273227,40,2,7,1,,,
Nordeste,PI,,22,,,,2020-04-11,15,3273227,41,1,7,0,,,
Nordeste,PI,,22,,,,2020-04-12,16,3273227,44,3,7,0,,,
Nordeste,PI,,22,,,,2020-04-13,16,3273227,50,6,8,1,,,
Nordeste,PI,,22,,,,2020-04-14,16,3273227,58,8,8,0,,,
Nordeste,PI,,22,,,,2020-04-15,16,3273227,75,17,8,0,,,
Nordeste,PI,,22,,,,2020-04-16,16,3273227,91,16,8,0,,,
Nordeste,PI,,22,,,,2020-04-17,16,3273227,102,11,8,0,,,
Nordeste,PI,,22,,,,2020-04-18,16,3273227,123,21,9,1,,,
Nordeste,PI,,22,,,,2020-04-19,17,3273227,145,22,10,1,,,
Nordeste,PI,,22,,,,2020-04-20,17,3273227,158,13,12,2,,,
Nordeste,PI,,22,,,,2020-04-21,17,3273227,186,28,14,2,,,
Nordeste,PI,,22,,,,2020-04-22,17,3273227,206,20,15,1,,,
Nordeste,PI,,22,,,,2020-04-23,17,3273227,217,11,15,0,,,
Nordeste,PI,,22,,,,2020-04-24,17,3273227,256,39,16,1,,,
Nordeste,PI,,22,,,,2020-04-25,17,3273227,297,41,17,1,,,
Nordeste,PI,,22,,,,2020-04-26,18,3273227,331,34,18,1,,,
Nordeste,PI,,22,,,,2020-04-27,18,3273227,364,33,20,2,,,
Nordeste,PI,,22,,,,2020-04-28,18,3273227,408,44,21,1,,,
Nordeste,PI,,22,,,,2020-04-29,18,3273227,454,46,24,3,,,
Nordeste,PI,,22,,,,2020-04-30,18,3273227,513,59,24,0,,,
Nordeste,PI,,22,,,,2020-05-01,18,3273227,600,87,24,0,,,
Nordeste,PI,,22,,,,2020-05-02,18,3273227,665,65,26,2,,,
Nordeste,PI,,22,,,,2020-05-03,19,3273227,742,77,28,2,,,
Nordeste,PI,,22,,,,2020-05-04,19,3273227,784,42,28,0,,,
Nordeste,PI,,22,,,,2020-05-05,19,3273227,875,91,29,1,,,
Nordeste,PI,,22,,,,2020-05-06,19,3273227,949,74,30,1,,,
Nordeste,PI,,22,,,,2020-05-07,19,3273227,1051,102,35,5,,,
Nordeste,PI,,22,,,,2020-05-08,19,3273227,1131,80,37,2,,,
Nordeste,PI,,22,,,,2020-05-09,19,3273227,1233,102,38,1,,,
Nordeste,PI,,22,,,,2020-05-10,20,3273227,1278,45,42,4,,,
Nordeste,PI,,22,,,,2020-05-11,20,3273227,1332,54,45,3,,,
Nordeste,PI,,22,,,,2020-05-12,20,3273227,1443,111,49,4,,,
Nordeste,PI,,22,,,,2020-05-13,20,3273227,1612,169,57,8,,,
Nordeste,PI,,22,,,,2020-05-14,20,3273227,1784,172,60,3,,,
Nordeste,PI,,22,,,,2020-05-15,20,3273227,1905,121,60,0,,,
Nordeste,PI,,22,,,,2020-05-16,20,3273227,2085,180,65,5,,,
Nordeste,PI,,22,,,,2020-05-17,21,3273227,2252,167,72,7,,,
Nordeste,PI,,22,,,,2020-05-18,21,3273227,2287,35,80,8,,,
Nordeste,PI,,22,,,,2020-05-19,21,3273227,2440,153,85,5,,,
Nordeste,PI,,22,,,,2020-05-20,21,3273227,2637,197,87,2,,,
Nordeste,PI,,22,,,,2020-05-21,21,3273227,2852,215,91,4,,,
Nordeste,PI,,22,,,,2020-05-22,21,3273227,3074,222,93,2,,,
Nordeste,PI,,22,,,,2020-05-23,21,3273227,3258,184,99,6,,,
Nordeste,PI,,22,,,,2020-05-24,22,3273227,3390,132,107,8,,,
Nordeste,PI,,22,,,,2020-05-25,22,3273227,3550,160,110,3,,,
Nordeste,PI,,22,,,,2020-05-26,22,3273227,3720,170,119,9,,,
Nordeste,PI,,22,,,,2020-05-27,22,3273227,3966,246,134,15,,,
Nordeste,PI,,22,,,,2020-05-28,22,3273227,4243,277,138,4,,,
Nordeste,PI,,22,,,,2020-05-29,22,3273227,4503,260,146,8,,,
Nordeste,PI,,22,,,,2020-05-30,22,3273227,4745,242,157,11,,,
Nordeste,PI,,22,,,,2020-05-31,23,3273227,4931,186,161,4,,,
Nordeste,PI,,22,,,,2020-06-01,23,3273227,5119,188,168,7,,,
Nordeste,PI,,22,,,,2020-06-02,23,3273227,5506,387,180,12,,,
Nordeste,PI,,22,,,,2020-06-03,23,3273227,5828,322,192,12,,,
Nordeste,PI,,22,,,,2020-06-04,23,3273227,6064,236,202,10,,,
Nordeste,PI,,22,,,,2020-06-05,23,3273227,6717,653,217,15,,,
Nordeste,PI,,22,,,,2020-06-06,23,3273227,7105,388,224,7,,,
Nordeste,PI,,22,,,,2020-06-07,24,3273227,7478,373,239,15,,,
Nordeste,PI,,22,,,,2020-06-08,24,3273227,7621,143,254,15,,,
Nordeste,PI,,22,,,,2020-06-09,24,3273227,7927,306,265,11,,,
Nordeste,PI,,22,,,,2020-06-10,24,3273227,8359,432,283,18,,,
Nordeste,PI,,22,,,,2020-06-11,24,3273227,8823,464,299,16,,,
Nordeste,PI,,22,,,,2020-06-12,24,3273227,9337,514,317,18,,,
Nordeste,PI,,22,,,,2020-06-13,24,3273227,9825,488,335,18,,,
Nordeste,PI,,22,,,,2020-06-14,25,3273227,10153,328,360,25,,,
Nordeste,PI,,22,,,,2020-06-15,25,3273227,10357,204,374,14,,,
Nordeste,PI,,22,,,,2020-06-16,25,3273227,10881,524,393,19,,,
Nordeste,PI,,22,,,,2020-06-17,25,3273227,11559,678,398,5,,,
Nordeste,PI,,22,,,,2020-06-18,25,3273227,12099,540,421,23,,,
Nordeste,PI,,22,,,,2020-06-19,25,3273227,12567,468,435,14,,,
Nordeste,PI,,22,,,,2020-06-20,25,3273227,13813,1246,459,24,,,
Nordeste,PI,,22,,,,2020-06-21,26,3273227,14264,451,485,26,,,
Nordeste,PI,,22,,,,2020-06-22,26,3273227,14476,212,502,17,,,
Nordeste,PI,,22,,,,2020-06-23,26,3273227,15269,793,517,15,,,
Nordeste,PI,,22,,,,2020-06-24,26,3273227,16227,958,534,17,,,
Nordeste,PI,,22,,,,2020-06-25,26,3273227,17080,853,546,12,,,
Nordeste,PI,,22,,,,2020-06-26,26,3273227,18023,943,574,28,,,
Nordeste,PI,,22,,,,2020-06-27,26,3273227,18665,642,592,18,,,
Nordeste,PI,,22,,,,2020-06-28,27,3273227,19158,493,615,23,,,
Nordeste,PI,,22,,,,2020-06-29,27,3273227,19753,595,643,28,,,
Nordeste,PI,,22,,,,2020-06-30,27,3273227,20422,669,663,20,,,
Nordeste,PI,,22,,,,2020-07-01,27,3273227,22059,1637,686,23,,,
Nordeste,PI,,22,,,,2020-07-02,27,3273227,23307,1248,697,11,,,
Nordeste,PI,,22,,,,2020-07-03,27,3273227,24376,1069,726,29,,,
Nordeste,PI,,22,,,,2020-07-04,27,3273227,25561,1185,762,36,,,
Nordeste,PI,,22,,,,2020-07-05,28,3273227,26079,518,784,22,,,
Nordeste,PI,,22,,,,2020-07-06,28,3273227,26511,432,809,25,,,
Nordeste,PI,,22,,,,2020-07-07,28,3273227,27514,1003,834,25,,,
Nordeste,PI,,22,,,,2020-07-08,28,3273227,28411,897,858,24,,,
Nordeste,PI,,22,,,,2020-07-09,28,3273227,29745,1334,884,26,,,
Nordeste,PI,,22,,,,2020-07-10,28,3273227,31269,1524,896,12,,,
Nordeste,PI,,22,,,,2020-07-11,28,3273227,32465,1196,914,18,,,
Nordeste,PI,,22,,,,2020-07-12,29,3273227,32963,498,936,22,,,
Nordeste,PI,,22,,,,2020-07-13,29,3273227,33359,396,960,24,,,
Nordeste,PI,,22,,,,2020-07-14,29,3273227,34156,797,992,32,,,
Nordeste,PI,,22,,,,2020-07-15,29,3273227,35445,1289,1019,27,,,
Nordeste,PI,,22,,,,2020-07-16,29,3273227,36542,1097,1043,24,,,
Nordeste,PI,,22,,,,2020-07-17,29,3273227,37057,515,1065,22,,,
Nordeste,PI,,22,,,,2020-07-18,29,3273227,38568,1511,1083,18,,,
Nordeste,PI,,22,,,,2020-07-19,30,3273227,39296,728,1100,17,,,
Nordeste,PI,,22,,,,2020-07-20,30,3273227,39606,310,1118,18,,,
Nordeste,PI,,22,,,,2020-07-21,30,3273227,40276,670,1140,22,,,
Nordeste,PI,,22,,,,2020-07-22,30,3273227,41815,1539,1158,18,,,
Nordeste,PI,,22,,,,2020-07-23,30,3273227,43179,1364,1184,26,,,
Nordeste,PI,,22,,,,2020-07-24,30,3273227,44349,1170,1215,31,,,
Nordeste,PI,,22,,,,2020-07-25,30,3273227,45389,1040,1228,13,,,
Nordeste,PI,,22,,,,2020-07-26,31,3273227,46044,655,1243,15,,,
Nordeste,PI,,22,,,,2020-07-27,31,3273227,46584,540,1259,16,,,
Nordeste,PI,,22,,,,2020-07-28,31,3273227,47551,967,1278,19,,,
Nordeste,PI,,22,,,,2020-07-29,31,3273227,48962,1411,1292,14,,,
Nordeste,PI,,22,,,,2020-07-30,31,3273227,50198,1236,1304,12,,,
Nordeste,PI,,22,,,,2020-07-31,31,3273227,51477,1279,1329,25,,,
Nordeste,PI,,22,,,,2020-08-01,31,3273227,52458,981,1354,25,,,
Nordeste,PI,,22,,,,2020-08-02,32,3273227,52993,535,1369,15,,,
Nordeste,PI,,22,,,,2020-08-03,32,3273227,53224,231,1385,16,,,
Nordeste,PI,,22,,,,2020-08-04,32,3273227,54443,1219,1401,16,,,
Nordeste,PI,,22,,,,2020-08-05,32,3273227,55919,1476,1417,16,,,
Nordeste,CE,,23,,,,2020-02-25,9,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-02-26,9,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-02-27,9,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-02-28,9,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-02-29,9,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-01,10,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-02,10,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-03,10,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-04,10,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-05,10,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-06,10,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-07,10,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-08,11,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-09,11,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-10,11,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-11,11,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-12,11,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-13,11,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-14,11,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-15,12,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-16,12,9132078,0,0,0,0,,,
Nordeste,CE,,23,,,,2020-03-17,12,9132078,5,5,0,0,,,
Nordeste,CE,,23,,,,2020-03-18,12,9132078,9,4,0,0,,,
Nordeste,CE,,23,,,,2020-03-19,12,9132078,20,11,0,0,,,
Nordeste,CE,,23,,,,2020-03-20,12,9132078,55,35,0,0,,,
Nordeste,CE,,23,,,,2020-03-21,12,9132078,68,13,0,0,,,
Nordeste,CE,,23,,,,2020-03-22,13,9132078,112,44,0,0,,,
Nordeste,CE,,23,,,,2020-03-23,13,9132078,163,51,0,0,,,
Nordeste,CE,,23,,,,2020-03-24,13,9132078,182,19,0,0,,,
Nordeste,CE,,23,,,,2020-03-25,13,9132078,200,18,0,0,,,
Nordeste,CE,,23,,,,2020-03-26,13,9132078,235,35,3,3,,,
Nordeste,CE,,23,,,,2020-03-27,13,9132078,282,47,3,0,,,
Nordeste,CE,,23,,,,2020-03-28,13,9132078,314,32,4,1,,,
Nordeste,CE,,23,,,,2020-03-29,14,9132078,348,34,5,1,,,
Nordeste,CE,,23,,,,2020-03-30,14,9132078,372,24,5,0,,,
Nordeste,CE,,23,,,,2020-03-31,14,9132078,390,18,7,2,,,
Nordeste,CE,,23,,,,2020-04-01,14,9132078,444,54,8,1,,,
Nordeste,CE,,23,,,,2020-04-02,14,9132078,550,106,20,12,,,
Nordeste,CE,,23,,,,2020-04-03,14,9132078,627,77,22,2,,,
Nordeste,CE,,23,,,,2020-04-04,14,9132078,730,103,22,0,,,
Nordeste,CE,,23,,,,2020-04-05,15,9132078,823,93,26,4,,,
Nordeste,CE,,23,,,,2020-04-06,15,9132078,1013,190,29,3,,,
Nordeste,CE,,23,,,,2020-04-07,15,9132078,1051,38,31,2,,,
Nordeste,CE,,23,,,,2020-04-08,15,9132078,1291,240,43,12,,,
Nordeste,CE,,23,,,,2020-04-09,15,9132078,1425,134,55,12,,,
Nordeste,CE,,23,,,,2020-04-10,15,9132078,1478,53,58,3,,,
Nordeste,CE,,23,,,,2020-04-11,15,9132078,1582,104,67,9,,,
Nordeste,CE,,23,,,,2020-04-12,16,9132078,1676,94,74,7,,,
Nordeste,CE,,23,,,,2020-04-13,16,9132078,1800,124,91,17,,,
Nordeste,CE,,23,,,,2020-04-14,16,9132078,2005,205,107,16,,,
Nordeste,CE,,23,,,,2020-04-15,16,9132078,2157,152,116,9,,,
Nordeste,CE,,23,,,,2020-04-16,16,9132078,2386,229,124,8,,,
Nordeste,CE,,23,,,,2020-04-17,16,9132078,2684,298,149,25,,,
Nordeste,CE,,23,,,,2020-04-18,16,9132078,3034,350,176,27,,,
Nordeste,CE,,23,,,,2020-04-19,17,9132078,3252,218,186,10,,,
Nordeste,CE,,23,,,,2020-04-20,17,9132078,3482,230,198,12,,,
Nordeste,CE,,23,,,,2020-04-21,17,9132078,3716,234,215,17,,,
Nordeste,CE,,23,,,,2020-04-22,17,9132078,3910,194,233,18,,,
Nordeste,CE,,23,,,,2020-04-23,17,9132078,4598,688,266,33,,,
Nordeste,CE,,23,,,,2020-04-24,17,9132078,4800,202,284,18,,,
Nordeste,CE,,23,,,,2020-04-25,17,9132078,5421,621,310,26,,,
Nordeste,CE,,23,,,,2020-04-26,18,9132078,5833,412,327,17,,,
Nordeste,CE,,23,,,,2020-04-27,18,9132078,6726,893,390,63,,,
Nordeste,CE,,23,,,,2020-04-28,18,9132078,6918,192,403,13,,,
Nordeste,CE,,23,,,,2020-04-29,18,9132078,7267,349,441,38,,,
Nordeste,CE,,23,,,,2020-04-30,18,9132078,7606,339,482,41,,,
Nordeste,CE,,23,,,,2020-05-01,18,9132078,7879,273,505,23,,,
Nordeste,CE,,23,,,,2020-05-02,18,9132078,8231,352,614,109,,,
Nordeste,CE,,23,,,,2020-05-03,19,9132078,8370,139,663,49,,,
Nordeste,CE,,23,,,,2020-05-04,19,9132078,11040,2670,712,49,,,
Nordeste,CE,,23,,,,2020-05-05,19,9132078,11470,430,795,83,,,
Nordeste,CE,,23,,,,2020-05-06,19,9132078,12304,834,848,53,,,
Nordeste,CE,,23,,,,2020-05-07,19,9132078,13888,1584,903,55,,,
Nordeste,CE,,23,,,,2020-05-08,19,9132078,14956,1068,966,63,,,
Nordeste,CE,,23,,,,2020-05-09,19,9132078,15879,923,1062,96,,,
Nordeste,CE,,23,,,,2020-05-10,20,9132078,16692,813,1114,52,,,
Nordeste,CE,,23,,,,2020-05-11,20,9132078,17599,907,1189,75,,,
Nordeste,CE,,23,,,,2020-05-12,20,9132078,18412,813,1280,91,,,
Nordeste,CE,,23,,,,2020-05-13,20,9132078,19156,744,1389,109,,,
Nordeste,CE,,23,,,,2020-05-14,20,9132078,21077,1921,1413,24,,,
Nordeste,CE,,23,,,,2020-05-15,20,9132078,22490,1413,1476,63,,,
Nordeste,CE,,23,,,,2020-05-16,20,9132078,23795,1305,1614,138,,,
Nordeste,CE,,23,,,,2020-05-17,21,9132078,24255,460,1641,27,,,
Nordeste,CE,,23,,,,2020-05-18,21,9132078,26363,2108,1748,107,,,
Nordeste,CE,,23,,,,2020-05-19,21,9132078,28112,1749,1856,108,,,
Nordeste,CE,,23,,,,2020-05-20,21,9132078,30560,2448,1900,44,,,
Nordeste,CE,,23,,,,2020-05-21,21,9132078,31413,853,2161,261,,,
Nordeste,CE,,23,,,,2020-05-22,21,9132078,34573,3160,2251,90,,,
Nordeste,CE,,23,,,,2020-05-23,21,9132078,35122,549,2308,57,,,
Nordeste,CE,,23,,,,2020-05-24,22,9132078,35595,473,2324,16,,,
Nordeste,CE,,23,,,,2020-05-25,22,9132078,36185,590,2493,169,,,
Nordeste,CE,,23,,,,2020-05-26,22,9132078,37021,836,2603,110,,,
Nordeste,CE,,23,,,,2020-05-27,22,9132078,37275,254,2671,68,,,
Nordeste,CE,,23,,,,2020-05-28,22,9132078,37821,546,2733,62,,,
Nordeste,CE,,23,,,,2020-05-29,22,9132078,38395,574,2859,126,,,
Nordeste,CE,,23,,,,2020-05-30,22,9132078,46506,8111,2956,97,,,
Nordeste,CE,,23,,,,2020-05-31,23,9132078,48489,1983,3010,54,,,
Nordeste,CE,,23,,,,2020-06-01,23,9132078,50504,2015,3188,178,,,
Nordeste,CE,,23,,,,2020-06-02,23,9132078,53073,2569,3421,233,,,
Nordeste,CE,,23,,,,2020-06-03,23,9132078,56056,2983,3605,184,,,
Nordeste,CE,,23,,,,2020-06-04,23,9132078,59795,3739,3813,208,,,
Nordeste,CE,,23,,,,2020-06-05,23,9132078,61595,1800,3890,77,,,
Nordeste,CE,,23,,,,2020-06-06,23,9132078,63575,1980,3965,75,,,
Nordeste,CE,,23,,,,2020-06-07,24,9132078,64271,696,3982,17,,,
Nordeste,CE,,23,,,,2020-06-08,24,9132078,65605,1334,4120,138,,,
Nordeste,CE,,23,,,,2020-06-09,24,9132078,68384,2779,4309,189,,,
Nordeste,CE,,23,,,,2020-06-10,24,9132078,71402,3018,4480,171,,,
Nordeste,CE,,23,,,,2020-06-11,24,9132078,73879,2477,4663,183,,,
Nordeste,CE,,23,,,,2020-06-12,24,9132078,75705,1826,4788,125,,,
Nordeste,CE,,23,,,,2020-06-13,24,9132078,76429,724,4829,41,,,
Nordeste,CE,,23,,,,2020-06-14,25,9132078,76748,319,4861,32,,,
Nordeste,CE,,23,,,,2020-06-15,25,9132078,79462,2714,4999,138,,,
Nordeste,CE,,23,,,,2020-06-16,25,9132078,81289,1827,5070,71,,,
Nordeste,CE,,23,,,,2020-06-17,25,9132078,84967,3678,5282,212,,,
